Agent,Start Node,End Node,Color Preference,Path,Length,Time Taken,Preferred_Color_Count,Distinct_Nodes_Visited,Path_Complexity,Visited_Shapes,Visited_Shininess,Cluster,Feature,Importance
4,3,6,yellow,"[3, 9, 1, 3, 11, 5, 13, 4, 14, 7, 12, 2, 0, 10, 8, 6]",16,0.0,8,15,15,triangle|circle|circle|circle|triangle|circle|triangle|triangle|circle|triangle|circle|triangle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,10,3,red,"[10, 8, 10, 4, 14, 12, 2, 0, 6, 3]",10,0.0,9,9,9,circle|triangle|triangle|triangle|triangle|circle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
2,9,10,yellow,"[9, 1, 9, 3, 11, 5, 13, 4, 10]",9,0.0,7,8,8,circle|triangle|circle|circle|triangle|circle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
3,7,12,red,"[7, 12]",2,0.0,1,2,1,triangle,['not_shiny'],0,,
4,11,13,yellow,"[11, 5, 7, 14, 9, 1, 3, 11, 0, 6, 8, 10, 4, 13]",14,0.0,8,13,13,triangle|circle|triangle|triangle|circle|circle|circle|triangle|circle|circle|triangle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
0,4,9,yellow,"[4, 9]",2,0.0,1,2,1,triangle,['shiny'],0,,
3,8,13,yellow,"[8, 10, 0, 11, 5, 13]",6,0.0,3,6,5,triangle|triangle|circle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
4,7,13,yellow,"[7, 5, 1, 3, 11, 2, 12, 7, 14, 9, 4, 13]",12,0.0,8,11,11,triangle|circle|circle|circle|circle|triangle|circle|triangle|triangle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
3,1,2,red,"[1, 9, 14, 12, 2]",5,0.0,3,5,4,triangle|triangle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
4,6,3,yellow,"[6, 3]",2,0.0,1,2,1,circle,['shiny'],0,,
0,0,3,yellow,"[0, 3]",2,0.0,1,2,1,circle,['shiny'],0,,
3,9,6,yellow,"[9, 3, 1, 9, 5, 11, 2, 0, 8, 6]",10,0.0,6,9,9,circle|circle|triangle|triangle|circle|circle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
4,6,4,red,"[6, 8, 10, 4]",4,0.0,4,4,3,circle|triangle|triangle,"['shiny', 'not_shiny', 'shiny']",0,,
1,3,1,red,"[3, 4, 14, 8, 0, 6, 3, 12, 2, 11, 5, 1]",12,0.0,7,11,11,triangle|triangle|circle|triangle|circle|circle|triangle|circle|circle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny']",0,,
2,4,0,red,"[4, 14, 12, 2, 0]",5,0.0,5,5,4,triangle|triangle|circle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
0,7,3,yellow,"[7, 5, 11, 3]",4,0.0,4,4,3,triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny']",0,,
1,14,12,red,"[14, 8, 14, 4, 10, 0, 2, 12]",8,0.0,8,7,7,circle|triangle|triangle|triangle|triangle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
2,8,9,yellow,"[8, 0, 3, 1, 9]",5,0.0,3,5,4,triangle|circle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny']",0,,
0,12,5,yellow,"[12, 7, 5]",3,0.0,2,3,2,circle|triangle,"['shiny', 'not_shiny']",0,,
1,9,4,red,"[9, 14, 0, 6, 8, 10, 4]",7,0.0,6,7,6,triangle|triangle|circle|circle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
2,11,10,red,"[11, 0, 6, 8, 14, 12, 2, 11, 3, 4, 10]",11,0.0,8,10,10,triangle|circle|circle|triangle|triangle|circle|circle|circle|triangle|triangle,"['shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
3,13,11,yellow,"[13, 5, 7, 14, 9, 1, 3, 11]",8,0.0,7,8,7,triangle|circle|triangle|triangle|circle|circle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,8,7,yellow,"[8, 10, 8, 14, 7]",5,0.0,1,4,4,triangle|circle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
0,0,8,red,"[0, 14, 4, 10, 0, 2, 12, 7, 5, 1, 3, 6, 8]",13,0.0,9,12,12,triangle|triangle|triangle|triangle|circle|triangle|circle|triangle|circle|circle|circle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
1,3,8,red,"[3, 0, 10, 4, 14, 12, 2, 11, 3, 6, 8]",11,0.0,8,10,10,triangle|triangle|triangle|triangle|triangle|circle|circle|circle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
3,1,13,yellow,"[1, 9, 3, 1, 5, 11, 2, 12, 7, 14, 0, 10, 4, 13]",14,0.0,8,13,13,triangle|circle|circle|triangle|circle|circle|triangle|circle|triangle|triangle|triangle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,12,0,red,"[12, 2, 0]",3,0.0,3,3,2,circle|triangle,"['shiny', 'shiny']",0,,
3,4,9,yellow,"[4, 9]",2,0.0,1,2,1,triangle,['shiny'],0,,
4,4,11,yellow,"[4, 3, 11]",3,0.0,2,3,2,circle|circle,"['shiny', 'not_shiny']",0,,
1,11,6,red,"[11, 0, 14, 8, 6]",5,0.0,4,5,4,triangle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,12,14,red,"[12, 2, 12, 14]",4,0.0,4,3,3,circle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny']",0,,
3,7,14,red,"[7, 12, 14]",3,0.0,2,3,2,triangle|triangle,"['not_shiny', 'not_shiny']",0,,
4,1,5,yellow,"[1, 5]",2,0.0,2,2,1,triangle,['not_shiny'],0,,
0,4,11,yellow,"[4, 9, 1, 5, 7, 14, 0, 3, 11]",9,0.0,6,9,8,triangle|circle|triangle|circle|triangle|triangle|circle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
2,0,3,yellow,"[0, 11, 5, 7, 12, 3]",6,0.0,4,6,5,circle|triangle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,12,8,red,"[12, 2, 12, 14, 0, 8]",6,0.0,6,5,5,circle|triangle|triangle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,12,5,yellow,"[12, 3, 9, 1, 5]",5,0.0,4,5,4,circle|triangle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
0,13,14,yellow,"[13, 5, 13, 4, 9, 1, 3, 11, 0, 8, 14]",11,0.0,7,10,10,triangle|circle|triangle|triangle|circle|circle|circle|triangle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
0,5,8,red,"[5, 12, 14, 0, 2, 11, 5, 13, 4, 10, 8]",11,0.0,7,10,10,triangle|triangle|triangle|circle|circle|triangle|circle|triangle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,9,13,yellow,"[9, 3, 9, 1, 5, 13]",6,0.0,6,5,5,circle|triangle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
1,0,9,red,"[0, 8, 14, 0, 10, 4, 9]",7,0.0,6,6,6,circle|triangle|triangle|triangle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,7,14,red,"[7, 14]",2,0.0,1,2,1,triangle,['not_shiny'],0,,
3,3,1,yellow,"[3, 1]",2,0.0,2,2,1,circle,['not_shiny'],0,,
4,3,0,yellow,"[3, 9, 1, 3, 11, 5, 13, 4, 10, 0]",10,0.0,7,9,9,triangle|circle|circle|circle|triangle|circle|triangle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
0,3,11,yellow,"[3, 9, 5, 1, 3, 11]",6,0.0,6,5,5,triangle|triangle|circle|circle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
0,7,9,yellow,"[7, 5, 7, 14, 9]",5,0.0,4,4,4,triangle|circle|triangle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,12,13,red,"[12, 2, 12, 14, 0, 6, 8, 10, 4, 13]",10,0.0,9,9,9,circle|triangle|triangle|triangle|circle|circle|triangle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,10,12,red,"[10, 0, 10, 4, 14, 12]",6,0.0,6,5,5,triangle|triangle|triangle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
3,9,0,red,"[9, 14, 8, 10, 4, 3, 12, 2, 0]",9,0.0,7,9,8,triangle|circle|triangle|triangle|circle|triangle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,14,13,red,"[14, 8, 10, 0, 2, 12, 14, 4, 13]",9,0.0,8,8,8,circle|triangle|triangle|circle|triangle|triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,14,3,red,"[14, 8, 10, 4, 14, 12, 2, 0, 6, 3]",10,0.0,9,9,9,circle|triangle|triangle|triangle|triangle|circle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
3,7,1,yellow,"[7, 5, 7, 12, 3, 1]",6,0.0,5,5,5,triangle|circle|triangle|circle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,7,12,red,"[7, 14, 12]",3,0.00799417495727539,2,3,2,triangle|triangle,"['not_shiny', 'not_shiny']",0,,
0,9,12,yellow,"[9, 3, 9, 1, 5, 13, 4, 14, 7, 12]",10,0.0,7,9,9,circle|triangle|circle|triangle|circle|triangle|triangle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
1,0,13,red,"[0, 14, 0, 8, 6, 3, 12, 2, 11, 5, 13]",11,0.0,7,10,10,triangle|triangle|circle|circle|circle|triangle|circle|circle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
2,8,0,red,"[8, 6, 8, 14, 4, 10, 0]",7,0.0,7,6,6,circle|circle|triangle|triangle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,0,13,yellow,"[0, 3, 9, 1, 5, 11, 0, 6, 8, 10, 4, 13]",12,0.0,6,11,11,circle|triangle|circle|triangle|circle|triangle|circle|circle|triangle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,13,11,red,"[13, 4, 10, 0, 14, 12, 2, 11]",8,0.0,6,8,7,triangle|triangle|triangle|triangle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
0,12,3,red,"[12, 14, 8, 0, 10, 4, 9, 5, 12, 2, 11, 3]",12,0.0007419586181640625,8,11,11,triangle|circle|triangle|triangle|triangle|triangle|triangle|triangle|circle|circle|circle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
2,2,13,yellow,"[2, 11, 3, 1, 5, 13]",6,0.0,5,6,5,circle|circle|circle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
3,6,10,yellow,"[6, 3, 9, 5, 7, 12, 2, 11, 0, 10]",10,0.0,5,10,9,circle|triangle|triangle|circle|triangle|circle|circle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,0,12,yellow,"[0, 11, 3, 9, 1, 5, 7, 12]",8,0.0,6,8,7,circle|circle|triangle|circle|triangle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
0,14,3,yellow,"[14, 9, 1, 3]",4,0.0,3,4,3,triangle|circle|circle,"['shiny', 'not_shiny', 'shiny']",0,,
1,0,9,red,"[0, 10, 4, 14, 8, 6, 0, 2, 12, 5, 1, 9]",12,0.0,9,11,11,triangle|triangle|triangle|circle|circle|triangle|circle|triangle|triangle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
2,4,13,red,"[4, 10, 0, 8, 14, 12, 2, 11, 5, 13]",10,0.0,7,10,9,triangle|triangle|circle|triangle|triangle|circle|circle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
3,12,3,yellow,"[12, 5, 9, 3]",4,0.0,3,4,3,triangle|triangle|circle,"['not_shiny', 'shiny', 'shiny']",0,,
0,7,2,red,"[7, 14, 12, 2]",4,0.0,3,4,3,triangle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny']",0,,
1,12,4,yellow,"[12, 5, 1, 3, 9, 4]",6,0.0,4,6,5,triangle|circle|circle|triangle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
2,8,0,red,"[8, 14, 4, 10, 8, 0]",6,0.0,6,5,5,triangle|triangle|triangle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,6,9,yellow,"[6, 3, 9]",3,0.0,2,3,2,circle|triangle,"['shiny', 'shiny']",0,,
0,5,2,yellow,"[5, 11, 5, 1, 3, 9, 14, 7, 12, 2]",10,0.0,7,9,9,circle|triangle|circle|circle|triangle|triangle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,8,1,yellow,"[8, 10, 0, 11, 3, 1]",6,0.0,3,6,5,triangle|triangle|circle|circle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
2,5,3,yellow,"[5, 11, 5, 7, 12, 3]",6,0.0,5,5,5,circle|triangle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,0,3,yellow,"[0, 3]",2,0.0,1,2,1,circle,['shiny'],0,,
4,9,5,red,"[9, 14, 0, 8, 6, 3, 12, 2, 11, 5]",10,0.0013489723205566406,6,10,9,triangle|triangle|circle|circle|circle|triangle|circle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
1,9,12,yellow,"[9, 5, 9, 3, 11, 2, 12]",7,0.0,5,6,6,triangle|triangle|circle|circle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
3,13,5,yellow,"[13, 5]",2,0.0,2,2,1,triangle,['not_shiny'],0,,
4,3,9,yellow,"[3, 1, 3, 9]",4,0.0,4,3,3,circle|circle|triangle,"['not_shiny', 'shiny', 'shiny']",0,,
1,12,1,yellow,"[12, 5, 11, 3, 1]",5,0.0,4,5,4,triangle|circle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
2,0,7,red,"[0, 2, 12, 14, 0, 10, 8, 6, 3, 4, 13, 5, 7]",13,0.0,9,12,12,circle|triangle|triangle|triangle|triangle|circle|circle|circle|triangle|circle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,6,3,yellow,"[6, 3]",2,0.0,1,2,1,circle,['shiny'],0,,
4,1,0,yellow,"[1, 9, 3, 11, 5, 7, 12, 2, 0]",9,0.0,6,9,8,triangle|circle|circle|triangle|circle|triangle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
3,7,13,red,"[7, 14, 8, 6, 0, 10, 4, 3, 12, 2, 11, 5, 13]",13,0.0,8,13,12,triangle|circle|circle|triangle|triangle|triangle|circle|triangle|circle|circle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
4,5,6,red,"[5, 12, 2, 0, 6]",5,0.0,4,5,4,triangle|circle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny']",0,,
1,11,8,yellow,"[11, 5, 7, 14, 9, 3, 11, 2, 0, 8]",10,0.0,6,9,9,triangle|circle|triangle|triangle|circle|circle|circle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
2,1,12,yellow,"[1, 9, 1, 5, 11, 3, 6, 8, 14, 7, 12]",11,0.0,7,10,10,triangle|circle|triangle|circle|circle|circle|circle|triangle|circle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
3,13,8,red,"[13, 4, 10, 0, 8]",5,0.0,4,5,4,triangle|triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny']",0,,
0,0,12,red,"[0, 10, 4, 14, 12]",5,0.0,5,5,4,triangle|triangle|triangle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
1,0,4,red,"[0, 6, 8, 10, 0, 2, 12, 14, 4]",9,0.0,9,8,8,circle|circle|triangle|triangle|circle|triangle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
2,14,1,yellow,"[14, 9, 3, 11, 5, 1]",6,0.0,5,6,5,triangle|circle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny']",0,,
3,7,12,red,"[7, 14, 0, 6, 8, 10, 4, 9, 3, 12]",10,0.0,7,10,9,triangle|triangle|circle|circle|triangle|triangle|triangle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
4,11,5,red,"[11, 2, 12, 14, 8, 6, 0, 10, 4, 3, 11, 5]",12,0.0,8,11,11,circle|triangle|triangle|circle|circle|triangle|triangle|triangle|circle|circle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
1,11,5,yellow,"[11, 3, 1, 9, 5]",5,0.0,5,5,4,circle|circle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
3,13,4,yellow,"[13, 5, 13, 4]",4,0.0,3,3,3,triangle|circle|triangle,"['not_shiny', 'shiny', 'shiny']",0,,
4,10,0,red,"[10, 4, 10, 8, 14, 0]",6,0.0,6,5,5,triangle|triangle|circle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
0,5,11,yellow,"[5, 1, 9, 3, 11]",5,0.0,5,5,4,circle|triangle|circle|circle,"['not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
3,5,4,red,"[5, 12, 2, 0, 10, 4]",6,0.0,5,6,5,triangle|circle|triangle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,3,8,red,"[3, 6, 8]",3,0.0,2,3,2,circle|circle,"['shiny', 'shiny']",0,,
2,3,2,red,"[3, 4, 14, 8, 10, 0, 6, 3, 12, 2]",10,0.0,8,9,9,triangle|triangle|circle|triangle|triangle|circle|circle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,2,6,red,"[2, 12, 2, 0, 14, 4, 10, 8, 6]",9,0.0,9,8,8,triangle|circle|triangle|triangle|triangle|triangle|circle|circle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,0,5,red,"[0, 14, 8, 0, 10, 4, 13, 5]",8,0.0,6,7,7,triangle|circle|triangle|triangle|triangle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
0,14,12,yellow,"[14, 9, 1, 3, 11, 5, 13, 4, 14, 7, 12]",11,0.0,7,10,10,triangle|circle|circle|circle|triangle|circle|triangle|triangle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
1,13,6,red,"[13, 4, 14, 0, 2, 12, 7, 5, 11, 3, 6]",11,0.0,6,11,10,triangle|triangle|triangle|circle|triangle|circle|triangle|circle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,5,1,yellow,"[5, 13, 5, 9, 1]",5,0.0,5,4,4,circle|triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,12,3,yellow,"[12, 5, 9, 1, 3]",5,0.0,4,5,4,triangle|triangle|circle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
0,9,7,yellow,"[9, 5, 7]",3,0.0,3,3,2,triangle|circle,"['not_shiny', 'shiny']",0,,
1,1,3,yellow,"[1, 5, 1, 9, 3]",5,0.0,5,4,4,triangle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,10,6,red,"[10, 4, 10, 8, 6]",5,0.0,5,4,4,triangle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,10,8,red,"[10, 0, 2, 12, 14, 4, 10, 8]",8,0.0,8,7,7,triangle|circle|triangle|triangle|triangle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
0,9,8,yellow,"[9, 1, 9, 5, 7, 14, 8]",7,0.0,5,6,6,circle|triangle|triangle|circle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,8,10,red,"[8, 6, 8, 14, 0, 10]",6,0.0,6,5,5,circle|circle|triangle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
2,12,14,red,"[12, 2, 0, 6, 8, 10, 4, 14]",8,0.0,8,8,7,circle|triangle|circle|circle|triangle|triangle|triangle,"['shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
3,8,1,yellow,"[8, 0, 3, 1]",4,0.0,2,4,3,triangle|circle|circle,"['shiny', 'shiny', 'not_shiny']",0,,
4,4,11,red,"[4, 14, 0, 2, 12, 5, 11]",7,0.0,5,7,6,triangle|triangle|circle|triangle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny']",0,,
0,11,3,yellow,"[11, 5, 13, 4, 3]",5,0.0,4,5,4,triangle|circle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny']",0,,
1,1,12,red,"[1, 3, 0, 10, 8, 14, 12]",7,0.0,5,7,6,circle|triangle|triangle|circle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
2,0,14,red,"[0, 2, 0, 10, 8, 14]",6,0.0,6,5,5,circle|triangle|triangle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,7,13,yellow,"[7, 5, 13]",3,0.0,3,3,2,triangle|circle,"['not_shiny', 'shiny']",0,,
0,14,11,yellow,"[14, 7, 5, 13, 4, 3, 1, 9, 14, 0, 11]",11,0.0,7,10,10,circle|triangle|circle|triangle|circle|circle|triangle|triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
2,12,6,yellow,"[12, 5, 11, 3, 1, 9, 14, 7, 12, 2, 0, 10, 8, 6]",14,0.0,6,13,13,triangle|circle|circle|circle|triangle|triangle|circle|triangle|circle|triangle|triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
3,10,1,yellow,"[10, 4, 9, 1]",4,0.0,2,4,3,triangle|triangle|circle,"['shiny', 'shiny', 'not_shiny']",0,,
4,8,6,red,"[8, 10, 0, 6]",4,0.0,4,4,3,triangle|triangle|circle,"['not_shiny', 'shiny', 'shiny']",0,,
0,12,2,red,"[12, 2]",2,0.0,2,2,1,circle,['shiny'],0,,
1,7,2,yellow,"[7, 5, 11, 3, 1, 9, 14, 7, 12, 2]",10,0.0,7,9,9,triangle|circle|circle|circle|triangle|triangle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
4,8,3,yellow,"[8, 10, 8, 6, 3]",5,0.0,1,4,4,triangle|circle|circle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny']",0,,
